z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um,network
0.49731092833,61.1668417106,100.943455341,7.36594448886,0.0,12.8198188283,7.76818889724,0.0596773113997,1.0,-0.0385167259,-0.04640218314,-0.0161424347357,0.0624281905345,-0.0330528942301,-0.0347356266151,0.00196397908222,0.0479886943682,0.0592134665118,0.0505928430959,3.0,1.0
2.43347514486,53.1359183538,6.81415648416,7.48781229367,0.0,0.865397873488,6.74826163094,0.292017017383,6.0,-0.120750112153,0.06417589262,-0.049956217446,0.145584197082,-0.115286280483,0.0758424491449,-0.0318498036281,0.141624198325,0.141085418533,0.14676044161,3.0,2.0
12.0640065274,78.9306938976,101.531602472,7.38573507347,0.0,12.894513514,10.024198125,1.44768078329,7.0,-0.0033919962,-0.0421664548,0.01509237766,0.0449143118844,0.0020718354699,-0.0304998982751,0.0331987914779,0.0451297690288,0.0448339411166,0.0340927581817,5.0,3.0
13.0865271624,64.4172502167,34.5387398064,7.75900491694,0.0,4.38641995541,8.18099077752,1.57038325949,16.0,0.00100657834,-0.00662012732,-0.02769698319,0.0284949497897,0.0064704100099,0.00504642920495,-0.00959056937208,0.0126218728522,0.0292029993195,0.0288869439582,7.0,1.0
25.6171598376,50.6352079216,107.183247514,7.28700812557,0.0,13.6122724342,6.43067140604,3.07405918051,18.0,-0.0144953902,-0.01272717329,-0.00504164395,0.0199377895145,-0.0090315585301,-0.00106061676505,0.0130647698679,0.0159179825702,0.0164002488748,0.010397698357,5.0,1.0
5.17603965969,53.8792589058,113.546137601,7.27448772185,0.0,14.4203594754,6.84266588104,0.621124759162,26.0,-0.0213210902,-0.01938575601,-0.006463932017,0.0295326741173,-0.0158572585301,-0.00771919948505,0.0116424818009,0.0211325831659,0.0258658578302,0.0187835328387,5.0,1.0
19.58712783,66.9775004773,72.7919312983,7.62331315891,0.0,9.24457527488,8.50614256061,2.3504553396,28.0,-0.00716596919,-0.00213645243,-0.0141299047,0.0159865490413,-0.0017021375201,0.00953010409495,0.00397650911792,0.010465790986,0.0143915220861,0.0171281745387,7.0,1.0
22.9718643116,63.9575592098,124.830086781,7.33600226108,0.0,15.8534210212,8.12261001964,2.7566237174,29.0,-0.0381573946,0.00159860737,-0.03606016945,0.0525250238358,-0.0326935629301,0.0132651638949,-0.0179537556321,0.0395875102971,0.048700723027,0.0504496724567,4.0,1.0
10.9269401417,61.2386262795,62.3961713,7.45757124244,0.0,7.9243137551,7.7773055375,1.31123281701,30.0,0.00905846719,-0.00562892957,-0.01953795766,0.0222592108005,0.0145222988599,0.00603762695495,-0.00143154384208,0.0157923849116,0.0249862722671,0.0250815049977,8.0,1.0
7.14321480984,59.8579503283,48.3339924651,7.23862206999,0.0,6.13841704307,7.60195969169,0.857185777181,31.0,0.00162546814,-0.00867832927,-0.021640389122,0.0233722482219,0.0070892998099,0.00298822725495,-0.00353397530408,0.00846620666956,0.0243696124726,0.0229672400448,6.0,1.0
17.9098384696,66.4590992127,87.3386157545,7.44134002581,0.0,11.0920042008,8.44030560001,2.14918061636,33.0,0.0018048581,-0.00125800889,-0.00973424864,0.00997976431154,0.0072686897699,0.0104085476349,0.00837216517792,0.0152073950631,0.012213600367,0.0159977283208,7.0,1.0
16.6912997161,53.0124945343,20.4928080833,7.72042494609,0.0,2.60258662658,6.73258680586,2.00295596593,46.0,-0.02683543267,0.01985917606,-0.06278772399,0.0711113605847,-0.0213716010001,0.0315257325849,-0.0446813101721,0.058711469263,0.0692346046926,0.0734364720569,7.0,2.0
15.6270900606,71.4465797639,47.447479251,7.55340283856,0.0,6.02582986488,9.07371563002,1.87525080727,47.0,0.00705829776,-0.000738784200001,-0.01491745733,0.0165195612095,0.0125221294299,0.0109277723249,0.00318895648792,0.0169230427798,0.0194905120699,0.0223327218815,9.0,1.0
27.5305179104,66.2787826684,39.146336206,7.27264746437,0.0,4.97158469816,8.41740539889,3.30366214924,50.0,-0.01675546102,-0.000670945439998,-0.03542649068,0.039194794089,-0.0112916293501,0.010995611085,-0.0173200768621,0.0234177159224,0.0371885372536,0.038774225955,7.0,1.0
30.4142465618,76.489063714,23.5955535619,7.40400823295,0.0,2.99663530236,9.71411109168,3.64970958742,63.0,-0.00867321717,0.01408260079,-0.03615681314,0.0397600236108,-0.0032093855001,0.0257491573149,-0.0180503993221,0.0316091153531,0.0389350091401,0.0445043188259,7.0,2.0
17.1969423787,75.8801385478,60.2816627069,7.70765849848,0.0,7.65577116378,9.63677759558,2.06363308545,65.0,0.00303245025,-0.01141416448,-0.01557115743,0.0195432814288,0.0084962819199,0.00025239204495,0.00253525638792,0.00887006387571,0.0210933852416,0.0177401085655,7.0,1.0
32.558703608,62.0353587602,81.05008719,7.1307211567,0.0,10.2933610731,7.87849056255,3.90704443296,68.0,-0.0044838792,0.00181442408,-0.00893793977,0.0101628772872,0.000979952469899,0.0134809806049,0.00916847404792,0.016332729756,0.0091727427151,0.0162044411272,8.0,1.0
30.7594941142,65.3402489724,53.8237350697,7.46549439741,0.0,6.83561435385,8.29821161949,3.6911392937,73.0,-0.01637536446,-0.01358331723,-0.01825192119,0.0280319763002,-0.0109115327901,-0.00191676070505,-0.000145507372082,0.0110795618968,0.0252329285246,0.0213510689792,6.0,1.0
36.1094984771,64.1905894675,94.1941355018,7.34639589717,0.0,11.9626552087,8.15220486237,4.33313981725,74.0,-0.0078891568,0.00289356584,0.0091496309,0.0124228524861,-0.0024253251301,0.0145601223649,0.0272560447179,0.0309963116989,0.00989801348066,0.0173664939143,7.0,1.0
25.4190527528,68.1629781373,110.72008207,7.37929921716,0.0,14.0614504229,8.65669822344,3.05028633033,75.0,-0.0270181954,-0.01217207889,-0.00764808219,0.030604502093,-0.0215543637301,-0.00050552236505,0.0104583316279,0.0239629474212,0.0259083627715,0.0228766105413,7.0,1.0
59.230794649,63.616559512,93.1753629649,7.29327874152,0.0,11.8332710965,8.07930305803,7.10769535788,96.0,0.0155776579,-0.05609864378,-0.01284661463,0.0596217809786,0.0210414895699,-0.0444320872551,0.00525979918792,0.0494431001117,0.0612767298795,0.0508132873234,4.0,1.0
31.3824396743,50.2741344263,123.419578961,7.24026087553,0.0,15.6742865281,6.38481507214,3.76589276092,100.0,0.0018658631,-0.00475644864,-0.05007293624,0.0503329334777,0.0073296947699,0.00691010788495,-0.0319665224221,0.0335161538987,0.0508295895398,0.051076148642,5.0,1.0
59.7067773372,66.2273181915,120.386444674,7.21957557821,0.0,15.2890784736,8.41086941032,7.16481328046,104.0,-0.0012796083,-0.02491457009,-0.03454002222,0.0426073507171,0.0041842233699,-0.0132480135651,-0.0164336084021,0.021519318617,0.0427931847721,0.0372294335652,7.0,1.0
43.1522744429,80.5504591018,86.1012458225,7.23309883253,0.0,10.9348582195,10.2299083059,5.17827293314,105.0,-0.0191180963,-0.0418257885,-0.00335425906,0.0461101858988,-0.0136542646301,-0.0301592319751,0.0147521547579,0.0362442310708,0.0441258040162,0.0332756558126,5.0,1.0
24.7561714732,72.4843329305,9.41811310113,7.90828496072,0.0,1.19610036384,9.20551028217,2.97074057679,107.0,-0.00690033551,0.01962703491,-0.05713002929,0.0608002909219,-0.0014365038401,0.0312935914349,-0.0390236154721,0.0500419321439,0.0604245338362,0.0651551429655,6.0,2.0
50.7870595408,65.1521149733,82.735449758,7.19607486275,0.0,10.5074021193,8.27431860162,6.0944471449,109.0,0.0329950647,-0.07662211328,-0.03710613466,0.0913043688301,0.0384588963699,-0.0649555567551,-0.0189997208421,0.0778415085634,0.0934178793534,0.0841140671514,8.0,1.0
56.5415887179,52.9249288713,113.072390181,8.00414345403,0.0,14.3601935529,6.72146596665,6.78499064615,110.0,0.0103154967,-0.03344840159,-0.03814757395,0.0517729894768,0.0157793283699,-0.0217818450651,-0.0200411601321,0.0335422729952,0.0531321011348,0.0466762613811,7.0,1.0
33.9268687185,55.8386983424,17.3842852036,7.47234397853,0.0,2.20780422085,7.09151468949,4.07122424622,112.0,-0.01820122781,0.01602871909,-0.07034926876,0.0744125267984,-0.0127373961401,0.0276952756149,-0.0522428549421,0.0604862417771,0.0732678695689,0.0766700017405,9.0,2.0
43.5921536999,74.141995248,34.3064296371,7.68035465728,0.0,4.35691656391,9.4160333965,5.23105844398,113.0,2.7417630001e-05,-0.00507760832,-0.03586309311,0.0362207717394,0.0054912492999,0.00658894820495,-0.0177566792921,0.019719729126,0.0366346471601,0.0368745102305,8.0,1.0
48.6442896356,65.717262892,104.902966772,7.67006383449,0.0,13.32267678,8.34609238729,5.83731475627,116.0,-0.0084325112,-0.03215193936,-0.00936943563,0.0345346315135,-0.0029686795301,-0.0204853828351,0.00873697818792,0.0224677269858,0.0336206274002,0.0227211419624,6.0,1.0
39.4189508466,72.2659319164,68.1552437306,7.44046443391,0.0,8.65571595378,9.17777335338,4.73027410159,120.0,-0.00210484823,-0.01601120505,-0.00572054279,0.0171322410395,0.0033589834399,-0.00434464852505,0.0123858710279,0.0135487468674,0.0173310722898,0.00792990229246,7.0,1.0
58.8016567216,73.2047516216,41.8102436111,7.5630442449,0.0,5.30990093861,9.29700345594,7.05619880659,121.0,0.03468079762,-0.00271965928,-0.04575065333,0.0574741380995,0.0401446292899,0.00894689724495,-0.0276442395121,0.0495564547697,0.0609270882904,0.0615204072748,4.0,1.0
52.0175232487,63.2038691897,67.5781130805,7.53189178719,0.0,8.58242036122,8.02689138709,6.24210278985,122.0,-0.03241688832,-0.02283131858,-0.00689258414,0.0402446452659,-0.0269530566501,-0.0111647620551,0.0112138296779,0.0312549060241,0.0359894996772,0.0299771061088,5.0,1.0
48.9341826147,51.925782954,20.0037940243,7.62512381265,0.0,2.54048184109,6.59457443516,5.87210191376,127.0,-0.01939732084,-0.00321870198,-0.07790040267,0.0803435674734,-0.0139334891701,0.00844785454495,-0.0597939888521,0.0619744259329,0.0792021142334,0.0795863122843,6.0,2.0
62.0551016696,58.8688538628,38.0037293824,7.31886473785,0.0,4.82647363157,7.47634444058,7.44661220036,140.0,0.01491329703,0.00905341668,-0.026143494,0.0314301298186,0.0203771286999,0.0207199732049,-0.00803708018208,0.0301519372764,0.0343609372131,0.0390899851905,3.0,1.0
56.4345335531,80.1298458365,13.3581932875,7.47858625914,0.0,1.69649054751,10.1764904212,6.77214402638,142.0,0.01605593993,-0.0224074703,-0.03451164155,0.0441694615629,0.0215197715999,-0.0107409137751,-0.0164052277321,0.0291135586175,0.0464354250269,0.0420656772311,10.0,2.0
37.9968862991,57.54005585,63.9512479519,6.79558887666,0.0,8.1218084899,7.30758709295,4.55962635589,145.0,0.00172739147,-0.0115649103,-0.02191565435,0.0248400269148,0.0071912231399,0.00010164622495,-0.00380924053208,0.00813844798682,0.0258022624218,0.023065557175,6.0,1.0
50.7570601128,52.4581248178,126.285955632,7.66801806203,0.0,16.0383163652,6.66218185186,6.09084721353,146.0,0.0151984536,-0.01840751521,-0.04009291788,0.0466612437915,0.0206622852699,-0.00674095868505,-0.0219865040621,0.0309156419542,0.0487155900397,0.0456049626762,5.0,1.0
67.240755047,81.5419988326,24.6620005052,7.57328116857,0.0,3.13207406417,10.3558338517,8.06889060564,149.0,0.02757496941,-0.0147044955,-0.02558933354,0.0403907800976,0.0330388010799,-0.00303793897505,-0.00748291972208,0.0340115500614,0.044301225217,0.041899945597,5.0,2.0
41.9952256815,75.9463420235,114.030835831,7.52391754778,0.0,14.4819161505,9.64518543698,5.03942708178,151.0,-0.0373048563,-0.02311497586,-0.02034115888,0.0483706228733,-0.0318410246301,-0.0114484193351,-0.00223474506208,0.0339103411994,0.0442935176192,0.0394801203056,5.0,1.0
48.1865853363,77.9580933955,53.2617440745,7.467998146,0.0,6.76424149746,9.90067786123,5.78239024036,152.0,-0.0057606418,-0.01803760088,-0.03796432916,0.0424244072206,-0.000296810130101,-0.00637104435505,-0.0198579153421,0.020857015706,0.042032528241,0.0384963451641,6.0,1.0
45.28169192,64.9156514293,45.8493704605,7.33023886227,0.0,5.82287004848,8.24428773152,5.43380303039,160.0,-0.01191978279,-0.00884476495,-0.03239858886,0.0356367738285,-0.0064559511201,0.00282179157495,-0.0142921750421,0.0159344934024,0.0341990896371,0.0331558497505,8.0,1.0
75.7136580639,57.6208033835,69.1982545967,7.15332598415,0.0,8.78817833378,7.3178420297,9.08563896767,161.0,-0.000507467519999,-0.01859165303,-0.04602787006,0.0496434477845,0.0049563641499,-0.00692509650505,-0.0279214562421,0.0291912696858,0.0498876731291,0.0468090517897,3.0,13.0
82.2822722856,79.3869035551,74.426557082,7.92826472709,0.0,9.45217274942,10.0821367515,9.87387267427,164.0,0.02319141308,0.0064493286,-0.00166756132,0.0241291574821,0.0286552447499,0.0181158851249,0.0164388524979,0.0376768392648,0.029419341458,0.0339424381312,4.0,13.0
44.6294632337,66.3681884729,17.2726263929,7.63617761231,0.0,2.1936235519,8.42875993606,5.35553558804,165.0,-0.00660094132,0.00877780885,-0.06801161158,0.0688926822255,-0.0011371096501,0.0204443653749,-0.0499051977621,0.0539425051107,0.0685851460323,0.0710270681054,10.0,2.0
61.1679660857,65.736241927,10.3155843075,7.30746674888,0.0,1.31007920705,8.34850272473,7.34015593028,167.0,0.01310954548,-0.01299820433,-0.05902841784,0.0618479394256,0.0185733771499,-0.00133164780505,-0.0409220040221,0.044959471058,0.0632319362921,0.0618958620372,5.0,2.0
59.631038366,78.2273700548,90.3945339637,7.204015658,0.0,11.4801058134,9.93487599696,7.15572460392,169.0,-0.0126084083,-0.05826426106,0.00448782172,0.0597815742559,-0.0071445766301,-0.0465977045351,0.0225942355379,0.0522770554135,0.0588719766602,0.047355375481,7.0,1.0
85.6191555232,79.8527340668,88.9391162732,7.36655222164,0.0,11.2952677667,10.1412972265,10.2742986628,173.0,-0.0068316675,-0.0119061386,-0.000660207300001,0.0137427686756,-0.0013678358301,-0.00023958207505,0.0174462065179,0.0175013855536,0.0120026240839,0.00153761116924,3.0,13.0
78.908783569,66.1387052626,31.8041528179,9.14195901884,0.0,4.03912740787,8.39961556835,9.46905402828,178.0,0.00195545523,-0.00348015686,-0.02971608675,0.0299830136687,0.0074192868999,0.00818639966495,-0.0116096729321,0.0160264613426,0.0308253649063,0.0317034504323,6.0,13.0
74.3985148607,63.7687761233,114.834768111,7.74229031684,0.0,14.5840155501,8.09863456765,8.92782178329,187.0,0.0067591163,-0.04382235021,-0.01989641072,0.0485999093685,0.0122229479699,-0.0321557936851,-0.00178999690208,0.0344470552225,0.0496554729566,0.0397399381495,8.0,1.0
76.8716782651,72.8581079942,104.776149544,8.22473595207,0.0,13.3065709921,9.25297971526,9.22460139181,196.0,0.0052134173,-0.06033910258,-0.01740333368,0.0630147843231,0.0106772489699,-0.0486725460551,0.000703080137918,0.0498348744026,0.063699976208,0.0527815915658,8.0,1.0
75.6661988998,79.5359097148,57.0446319457,7.4027346896,0.0,7.2446682571,10.1010605338,9.07994386797,198.0,0.02449928448,-0.0183112753,-0.02620994106,0.0402800043882,0.0299631161499,-0.00664471877505,-0.00810352724208,0.0317428381021,0.043818399593,0.0403596534596,6.0,0.0
80.6932930917,81.3661373938,119.985143848,7.23337018684,0.0,15.2381132687,10.333499449,9.68319517101,202.0,-0.0042132701,-0.0246794327,-0.0057469439,0.0256876119466,0.0012505615699,-0.0130128761751,0.0123594699179,0.0179904237649,0.0253705669393,0.014280273624,6.0,0.0
84.9518518527,78.5874726254,29.1670036404,7.48782693858,0.0,3.70420946233,9.98060902342,10.1942222223,205.0,0.00312382034,-0.01948398811,-0.0199248307,0.0280425199405,0.0085876520099,-0.00781743158505,-0.00181841688208,0.0117544308066,0.0291611460361,0.023062065867,7.0,13.0
91.0936030377,69.7283874097,55.3455703238,8.97877221663,0.0,7.02888743112,8.85550520103,10.9312323645,208.0,-0.01362431355,-0.03316897166,0.0124456949,0.0379565267409,-0.0081604818801,-0.0215024151351,0.0305521087179,0.0382410599783,0.0363547722733,0.0261503851348,3.0,13.0
83.8912547291,51.4179802233,43.6983947244,8.81657891843,0.0,5.54969613,6.53008348836,10.0669505675,210.0,-0.00375121869,-0.01426733096,-0.0354733042,0.038418533096,0.0017126129799,-0.00260077443505,-0.0173668903821,0.0176438644413,0.038273294695,0.0356097231349,5.0,0.0
84.3054767502,63.8800859774,69.2377026969,6.99667623903,0.0,8.7931882425,8.11277091913,10.11665721,214.0,0.00593858821,-0.01717205634,-0.0342892827,0.0388059435777,0.0114024198799,-0.00550549981505,-0.0161828688821,0.0205477724483,0.0400081192527,0.0365524365181,4.0,13.0
91.236192634,61.5855587337,105.960456046,8.46288830022,0.0,13.4569779179,7.82136595918,10.9483431161,216.0,0.0313944966,-0.02319989502,0.031515126,0.0501702373176,0.0368583282699,-0.0115333384951,0.0496215398179,0.0628796586632,0.0537584845265,0.0498473412179,5.0,16.0
85.4027262656,72.2720238746,42.1384145799,6.59141157641,0.0,5.35157865165,9.17854703208,10.2483271519,223.0,-0.00429083467,-0.00948058635,-0.0522583551,0.0532844110173,0.0011729969999,0.00218597017495,-0.0341519412821,0.0342419257768,0.0531243175698,0.0523172062072,4.0,13.0
73.1161026147,74.7859372892,11.5057233093,7.31247532925,0.0,1.46122686029,9.49781403572,8.77393231376,235.0,-0.00155512448,-0.03073649414,-0.0400454898,0.0505053634527,0.0039087071899,-0.0190699376151,-0.0219390759821,0.0293302500413,0.0506325124523,0.0445261919084,8.0,2.0
92.465152315,71.7765513939,20.4706659269,5.57880922769,0.0,2.59977457271,9.11562202703,11.0958182778,237.0,-0.01480135738,-0.03069656903,0.0020708553,0.0341415871362,-0.0093375257101,-0.0190300125051,0.0201772691179,0.0292652174327,0.0321520944617,0.0212983380573,5.0,13.0
1.7384514123,62.964387841,123.168926557,7.12532695681,0.0,15.6424536727,7.99647725581,0.208614169476,245.0,-0.0339335431,-0.0167883731,-0.010508160542,0.0392906637338,-0.0284697114301,-0.00512181657505,0.00759825327592,0.0299080411727,0.0346813404907,0.0307762718977,2.0,1.0
13.8077639554,81.4372032883,36.3183724406,7.69145132072,0.0,4.61243329996,10.3425248176,1.65693167465,246.0,0.00079462129,-0.0115659761,-0.02837840963,0.0306551359362,0.0062584529599,0.00010058042495,-0.0102719958121,0.0120288090781,0.0312773747256,0.0290604969503,6.0,1.0
16.1626706908,60.3039203924,9.74589298541,7.8688761377,0.0,1.23772840915,7.65859788983,1.9395204829,248.0,-0.01271525426,0.03150773613,-0.04803964053,0.0588406508222,-0.0072514225901,0.0431742926549,-0.0299332267121,0.0530339583402,0.0579061968003,0.0649954593652,7.0,2.0
39.3339135007,59.9333235208,32.6255905758,7.80816866038,0.0,4.14345000313,7.61153208714,4.72006962009,251.0,-0.00265358944,-0.00387731074,-0.03494626113,0.0352606897615,0.0028102422299,0.00778924578495,-0.0168398473121,0.0187656672885,0.0352728247654,0.0359139384955,7.0,1.0
39.5395084951,63.4309473364,122.779815457,7.96059364233,0.0,15.593036563,8.05573031172,4.74474101942,252.0,-0.0115465355,-0.01136850926,-0.03116904539,0.0351294018647,-0.0060827038301,0.00029804726495,-0.0130626315721,0.0144125105948,0.0337305748425,0.0317584242144,6.0,1.0
0.312512625538,74.9980494898,41.1930364528,7.43337651255,0.0,5.2315156295,9.52475228521,0.0375015150645,253.0,-0.0178721684,-0.02004341338,-0.0210650696229,0.0341304846355,-0.0124083367301,-0.00837685685505,-0.00295865580498,0.0152608058552,0.0316139589192,0.0258432913808,6.0,1.0
1.71671980293,70.4018081845,65.4851008513,5.83336527483,0.0,8.31660780811,8.94102963943,0.206006376352,254.0,-0.01971992603,0.0131246684,-0.008054634227,0.0250201825687,-0.0142560943601,0.0247912249249,0.0100517795909,0.0303130224925,0.0209850012996,0.0297105737443,8.0,1.0
1.47571233361,77.7713987803,124.541666626,7.24600734183,0.0,15.8167916614,9.8769676451,0.177085480033,256.0,-0.0061888621,-0.02349894982,-0.015510668071,0.0288285185319,-0.000725030430101,-0.0118323932951,0.00259574574692,0.012135447919,0.0281657085083,0.0195220906724,2.0,1.0
47.3701843934,63.2962639093,3.24716235174,7.36726121768,0.0,0.412389618672,8.03862551649,5.68442212721,257.0,-0.01924319951,0.03341164066,-0.04095145446,0.0562464228317,-0.0137793678401,0.0450781971849,-0.0228450406421,0.0523813967116,0.0546189557943,0.0624414642838,3.0,2.0
15.412289504,57.5802235185,97.878263773,7.62187457691,0.0,12.4305394992,7.31268838685,1.84947474047,260.0,-0.0164816415,-0.00961533564,-0.00386010702,0.0194679123742,-0.0110178098301,0.00205122088495,0.0142463067979,0.0181261385284,0.0151243921904,0.0118532724079,6.0,1.0
0.548259981711,80.3167072942,82.6506835649,7.56447026899,0.0,10.4966368127,10.2002218264,0.0657911978054,261.0,-0.0202705813,0.000466577000001,0.0140989528479,0.0246960448603,-0.0148067496301,0.012133133525,0.0322053666658,0.0374651625623,0.020450867955,0.02377463428,4.0,1.0
72.6201208706,56.5645227164,96.870911457,7.91351872034,0.0,12.302605755,7.18369438498,8.71441450447,266.0,0.0092511066,-0.03742178514,0.00251648917,0.0386303726895,0.0147149382699,-0.0257552286151,0.0206229029879,0.0361270720783,0.0402896032382,0.0297690095073,5.0,1.0
92.1563934771,55.4364444037,19.0871585247,6.2159779296,0.0,2.42406913264,7.04042843927,11.0587672173,284.0,-0.01062869281,-0.04332246338,0.0040874666,0.0447941104094,-0.0051648611401,-0.0316559068551,0.0221938804179,0.0390043658764,0.0438203035945,0.0323338771665,3.0,13.0
92.6277621221,61.0605915289,119.325328142,5.61227910809,0.0,15.154316674,7.75469512417,11.1153314547,286.0,0.0237463367,-0.0094845221,0.0092771301,0.0272012832239,0.0292101683699,0.00218203442495,0.0273835439179,0.0400980509244,0.0320820080194,0.0307255651424,4.0,16.0
4.20743651742,76.9489802358,5.37470564786,7.62816318508,0.0,0.682587617278,9.77252048995,0.504892382091,291.0,0.04311888749,0.02082932479,-0.065605776123,0.0812232546152,0.0485827191599,0.0324958813149,-0.0474993623051,0.0753156844409,0.0842511675461,0.0878656973119,2.0,0.0
92.7554730717,72.7283149971,7.92056114777,7.72888279631,0.0,1.00591126577,9.23649600463,11.1306567686,302.0,-0.029014984511,-0.03701022751,0.0120988697,0.0485593339589,-0.0235511528411,-0.0253436709851,0.0302052835179,0.0459273079065,0.0455060038732,0.0366516180702,3.0,13.0
42.1084634231,52.462907976,74.4446089527,7.23082831953,0.0,9.454465337,6.66278931295,5.05301561077,305.0,-0.01500835583,0.000443268880002,-0.02341765264,0.0278178663306,-0.0095445241601,0.012109825405,-0.00531123882208,0.0163081289732,0.0252919134094,0.0280380503593,9.0,1.0
17.3705936875,79.1102322117,-9.59352967127,10.2486776891,0.0,-1.21837826825,10.0469994909,2.0844712425,307.0,0.16148706677,-0.05553088485,-0.10292737996,0.199388558979,0.16695089844,-0.0438643283251,-0.0848209661421,0.192331167746,0.203838973721,0.200974444482,2.0,0.0
21.7663617081,81.5403184483,94.630295632,6.97278253654,0.0,12.0180475453,10.3556204429,2.61196340497,319.0,-0.0147610794,-0.0256669099,0.00478475082,0.0299928919792,-0.0092972477301,-0.0140003533751,0.0228911646379,0.0283981360033,0.0277150305715,0.0174740536336,5.0,3.0
68.2122554342,70.9535656214,131.657714906,9.1652903558,0.0,16.720529793,9.01110283391,8.1854706521,334.0,-0.0241168558,-0.03288298836,-0.03142883438,0.0514848063767,-0.0186530241301,-0.0212164318351,-0.0133224205621,0.0312339427329,0.049162972481,0.0422592465562,4.0,1.0
28.5268139029,80.7926763576,131.853953838,8.55179236883,0.0,16.7454521374,10.2606698974,3.42321766835,346.0,-0.0501427606,0.0082563343,-0.02798977028,0.0580162971672,-0.0446789289301,0.0199228908249,-0.00988335646208,0.0499080054112,0.0533647916396,0.0563609395725,2.0,0.0
-0.272648219642,72.2350738846,71.1503445638,2.96795613906,0.0,9.0360937596,9.17385438334,-0.0327177863571,349.0,-0.00313505679,0.008837493,0.078577039533,0.079134575284,0.0023287748799,0.0205040495249,0.0966834533509,0.0988611621984,0.0791067355965,0.0812415557528,7.0,1.0
69.3232034213,60.2161285725,-0.777638784479,7.04741726406,0.0,-0.0987601256289,7.6474483287,8.31878441056,372.0,-0.0051624935701,0.02107896297,-0.02854525307,0.0358581300765,0.000301338099799,0.0327455194949,-0.0104388392521,0.0343704701244,0.0354858416467,0.0434418153911,3.0,2.0
92.5770828032,55.5431955421,130.197743148,7.24733756752,0.0,16.5351133798,7.05398583385,11.1092499364,373.0,-0.0031206534,-0.04005478447,0.0166666049,0.0434959763136,0.0023431782699,-0.0283882279451,0.0347730187179,0.0449504705317,0.0434471168461,0.0330023891432,2.0,16.0
-0.583496553133,69.7536255671,26.706237507,7.29448455061,0.0,3.39169216339,8.85871044702,-0.0700195863759,375.0,0.00148977656,-0.05780762626,-0.0077991444551,0.0583503876786,0.0069536082299,-0.0461410697351,0.0103072693628,0.0477869311154,0.0587443697341,0.0473093821344,2.0,1.0
-2.02958819407,70.7811786592,55.2462195803,7.75097417253,0.0,7.0162698867,8.98920968972,-0.243550583288,384.0,-0.02998591775,-0.00228135929,-0.015049723208,0.0336281731909,-0.0245220860801,0.00938519723495,0.00305669060992,0.0264340309136,0.0288622846387,0.0302639852216,10.0,1.0
24.5422318437,54.7954528916,-3.75886065557,7.7736463451,0.0,-0.477375303257,6.95902251723,2.94506782125,385.0,-0.124592068382,0.06087070249,-0.0465596851,0.146274502911,-0.119128236712,0.0725372590149,-0.0284532712821,0.142347389769,0.141649509284,0.147040793674,3.0,2.0
67.3602710576,80.6036267743,-1.30326403857,7.82179181516,0.0,-0.165514532898,10.2366606003,8.08323252691,387.0,0.037772089755,-0.0062279905,-0.05416018404,0.0663237828036,0.0432359214249,0.00543856602495,-0.0360537702221,0.0565579105793,0.0695805885458,0.0695143757586,5.0,2.0
34.3228978347,67.4642555287,-1.97105591276,7.85089715756,0.0,-0.250324100921,8.56796045214,4.11874774017,388.0,-0.001593561915,0.03429788158,-0.04288031412,0.0549327357728,0.0038702697549,0.0459644381049,-0.0247739003021,0.052358902724,0.0550458446014,0.0629795990564,3.0,2.0
