z,y,x,frame,xum,yum,zum,particle
2.6609135037,41.4462296219,96.1449636989,0.0,12.2104103898,5.26367116198,0.319309620444,0.0
2.68744264246,41.6224983091,96.1644575099,1.0,12.2128861038,5.28605728525,0.322493117095,0.0
2.72419064933,41.5270803588,96.2278290554,2.0,12.22093429,5.27393920556,0.32690287792,0.0
2.74057609415,41.4283538289,96.2431002165,3.0,12.2228737275,5.26140093627,0.328869131299,0.0
4.4700500715,124.572870431,43.5930254358,0.0,5.53631423034,15.8207545448,0.53640600858,1.0
4.40528195121,124.764116997,43.5141485524,1.0,5.52629686615,15.8450428586,0.528633834145,1.0
4.42523489132,124.74426779,43.6824834215,2.0,5.54767539453,15.8425220094,0.531028186958,1.0
4.50003881035,124.705131207,43.6772359691,3.0,5.54700896807,15.8375516633,0.540004657242,1.0
6.3301315609,53.4233506989,115.067319234,0.0,14.6135495428,6.78476553876,0.759615787308,2.0
6.30280755901,53.3748614086,115.133046804,1.0,14.6218969441,6.77860739889,0.756336907081,2.0
6.32844750461,53.4150747666,115.117967015,2.0,14.6199818109,6.78371449535,0.759413700554,2.0
6.34581277293,53.4179424951,115.166000804,3.0,14.6260821021,6.78407869688,0.761497532751,2.0
4.02757977006,52.2023028904,28.8216404635,0.0,3.66034833886,6.62969246708,0.483309572407,3.0
3.79640296336,52.1228566178,28.893798304,1.0,3.66951238461,6.61960279046,0.455568355604,3.0
3.80779693205,52.2106038459,28.9143458403,2.0,3.67212192172,6.63074668842,0.456935631846,3.0
3.94658525922,52.2482981661,28.9674506026,3.0,3.67886622653,6.63553386709,0.473590231107,3.0
7.58416974418,85.7374504129,111.604721687,0.0,14.1737996542,10.8886562024,0.910100369301,4.0
7.56496131576,85.8180396147,111.581680026,1.0,14.1708733633,10.8988910311,0.907795357891,4.0
7.54553783546,85.8564873656,111.656139491,2.0,14.1803297154,10.9037738954,0.905464540255,4.0
7.52724092576,85.8218073052,111.643066417,3.0,14.178669435,10.8993695278,0.903268911092,4.0
3.75960688853,30.7550112601,79.8915888085,0.0,10.1462317787,3.90588643003,0.451152826624,5.0
3.77874061678,30.7666438837,79.9022140908,1.0,10.1475811895,3.90736377322,0.453448874014,5.0
3.83371037571,30.704528815,79.9662152838,2.0,10.155709341,3.89947515951,0.460045245085,5.0
3.78512877272,30.6514927073,79.9910777948,3.0,10.1588668799,3.89273957383,0.454215452726,5.0
15.6309774445,121.20183475,113.40085478,0.0,14.4019085571,15.3926330132,1.87571729334,6.0
15.7859214606,121.125270494,113.354245842,1.0,14.3959892219,15.3829093527,1.89431057528,6.0
16.0094814177,121.001018296,113.378137213,2.0,14.399023426,15.3671293236,1.92113777012,6.0
16.0382864989,120.887404322,113.43688571,3.0,14.4064844852,15.3527003489,1.92459437986,6.0
15.0266430381,14.6344100984,38.8817242975,0.0,4.93797898579,1.85857008249,1.80319716458,7.0
15.013227528,14.7109741753,39.046483357,1.0,4.95890338634,1.86829372026,1.80158730336,7.0
15.0584213685,14.6716230671,39.0870410577,2.0,4.96405421433,1.86329612952,1.80701056422,7.0
14.9693330888,14.6110935268,39.0410152755,3.0,4.95820893999,1.8556088779,1.79631997066,7.0
4.35188827993,87.4460118265,97.0054550318,0.0,12.319692789,11.105643502,0.522226593592,8.0
4.37864084576,87.5008482023,97.0529951885,1.0,12.3257303889,11.1126077217,0.525436901491,8.0
4.41417960123,87.5566442596,97.1026455402,2.0,12.3320359836,11.119693821,0.529701552148,8.0
4.39660321144,87.4374069985,97.0855888412,3.0,12.3298697828,11.1045506888,0.527592385373,8.0
5.76015393076,94.446413519,23.2368444976,0.0,2.95107925119,11.9946945169,0.691218471692,9.0
5.74597341616,94.5709468402,23.3617477483,1.0,2.96694196404,12.0105102487,0.689516809939,9.0
5.89192067224,94.4564805788,23.36139336,2.0,2.96689695672,11.9959730335,0.707030480669,9.0
5.89083632741,94.46205967,23.3122659104,3.0,2.96065777062,11.9966815781,0.706900359289,9.0
2.44617802285,27.5735633699,1.88698929642,0.0,0.239647640645,3.50184254797,0.293541362742,10.0
2.52885035147,27.57508751,1.96581860028,1.0,0.249658962236,3.50203611377,0.303462042176,10.0
2.31552424634,27.5943048336,1.91416914658,2.0,0.243099481616,3.50447671386,0.277862909561,10.0
2.35844374023,27.5029035498,1.88395767913,3.0,0.239262625249,3.49286875083,0.283013248827,10.0
11.6757685929,92.9110290182,40.9973970062,0.0,5.20666941978,11.7997006853,1.40109223115,11.0
11.6502390555,92.9833979809,41.0070000907,1.0,5.20788901152,11.8088915436,1.39802868666,11.0
11.5808760577,93.0366640173,41.0372948195,2.0,5.21173644208,11.8156563302,1.38970512692,11.0
11.4900565288,92.9598633343,41.083780067,3.0,5.21764006851,11.8059026435,1.37880678346,11.0
9.38239665546,63.5644430454,69.3978662249,0.0,8.81352901056,8.07268426677,1.12588759865,12.0
9.37564077609,63.623546984,69.4353424874,1.0,8.8182884959,8.08019046697,1.12507689313,12.0
9.32089579372,63.698816904,69.4666056685,2.0,8.8222589199,8.08974974681,1.11850749525,12.0
9.26864133307,63.6358834866,69.3978671355,3.0,8.8135291262,8.0817572028,1.11223695997,12.0
14.9428808917,100.778837649,121.217414105,0.0,15.3946115913,12.7989123815,1.793145707,13.0
14.8348380923,100.732767739,121.288174979,1.0,15.4035982224,12.7930615028,1.78018057107,13.0
14.7842696704,100.735410986,121.349608241,2.0,15.4114002466,12.7933971952,1.77411236045,13.0
14.7698184379,100.712658036,121.448604225,3.0,15.4239727365,12.7905075706,1.77237821255,13.0
4.40630635185,122.181809068,67.8782891439,0.0,8.62054272128,15.5170897516,0.528756762222,14.0
4.43478427269,122.077870112,67.9706870657,1.0,8.63227725735,15.5038895042,0.532174112723,14.0
4.3798406501,122.153827481,67.9776050132,2.0,8.63315583668,15.5135360901,0.525580878012,14.0
4.59768370833,122.036135421,67.9166180786,3.0,8.62541049598,15.4985891984,0.551722045,14.0
3.6259805295,54.402918948,15.2040233826,0.0,1.93091096959,6.90917070639,0.43511766354,15.0
3.55108943955,54.4470749354,15.3028098372,1.0,1.94345684933,6.9147785168,0.426130732745,15.0
3.32661043658,54.4609537264,15.288767379,2.0,1.94167345713,6.91654112325,0.399193252389,15.0
3.48877321404,54.3407423167,15.2787737715,3.0,1.94040426898,6.90127427422,0.418652785685,15.0
9.94048113065,17.2072589649,77.1192345691,0.0,9.79414279028,2.18532188854,1.19285773568,16.0
9.91793892681,17.2034281881,77.1913563329,1.0,9.80330225428,2.18483537988,1.19015267122,16.0
9.91963423683,17.2391772191,77.1832662027,2.0,9.80227480775,2.18937550683,1.19035610842,16.0
9.89399023035,17.1756970198,77.1861140473,3.0,9.80263648401,2.18131352151,1.18727882764,16.0
15.3123746188,7.96783743766,118.187849952,0.0,15.0098569439,1.01191535458,1.83748495426,17.0
15.2902483601,8.02081852524,118.282278614,1.0,15.0218493839,1.01864395271,1.83482980321,17.0
15.3884832488,8.03932233718,118.421896499,2.0,15.0395808553,1.02099393682,1.84661798986,17.0
15.2521128146,7.92953958498,118.410985882,3.0,15.038195207,1.00705152729,1.83025353775,17.0
4.19130449972,77.7787871071,57.7320199201,0.0,7.33196652985,9.87790596261,0.502956539967,18.0
4.16301710912,77.8043006598,57.6959036497,1.0,7.32737976351,9.88114618379,0.499562053094,18.0
3.98251119758,77.8178433351,57.7408272392,2.0,7.33308505938,9.88286610356,0.477901343709,18.0
3.96652588219,77.662023768,57.7509297231,3.0,7.33436807484,9.86307701854,0.475983105863,18.0
4.95649200356,28.260266025,27.838590157,0.0,3.53550094994,3.58905378518,0.594779040427,19.0
5.09743508303,28.3338506326,27.8977124482,1.0,3.54300948092,3.59839903034,0.611692209964,19.0
4.93730172653,28.3245551295,27.8960424562,2.0,3.54279739194,3.59721850144,0.592476207183,19.0
4.88395735793,28.2436741734,27.8939903463,3.0,3.54253677398,3.58694662002,0.586074882952,19.0
14.9530548997,15.1224187174,103.402974755,0.0,13.1321777938,1.92054717712,1.79436658796,20.0
14.8613647105,15.1045241181,103.474512933,1.0,13.1412631425,1.918274563,1.78336376527,20.0
14.9223178488,15.1139160697,103.47849818,2.0,13.1417692689,1.91946734085,1.79067814186,20.0
14.9191911211,15.01648172,103.447479679,3.0,13.1378299192,1.90709317844,1.79030293453,20.0
12.4247251934,10.4037321533,90.4759769758,0.0,11.4904490759,1.32127398347,1.49096702321,21.0
12.341190854,10.4487675044,90.5066164987,1.0,11.4943402953,1.32699347306,1.48094290248,21.0
12.4360337784,10.4624147222,90.479539869,2.0,11.4909015634,1.32872666972,1.49232405341,21.0
12.3975161004,10.3736470643,90.485657541,3.0,11.4916785077,1.31745317717,1.48770193205,21.0
15.5873436892,79.6845713771,122.004366092,0.0,15.4945544937,10.1199405649,1.8704812427,22.0
15.4618401445,79.7499440504,122.078505791,1.0,15.5039702355,10.1282428944,1.85542081734,22.0
15.5069171505,79.81221984,122.092942447,2.0,15.5058036907,10.1361519197,1.86083005806,22.0
15.5551476268,79.7497571791,122.061982614,3.0,15.5018717919,10.1282191617,1.86661771522,22.0
11.2003003926,38.312131337,59.2533681521,0.0,7.52517775532,4.8656406798,1.34403604711,23.0
11.0849794757,38.3119310205,59.4036178166,1.0,7.5442594627,4.86561523961,1.33019753708,23.0
11.2348949332,38.4293070871,59.2940881679,2.0,7.53034919732,4.88052200007,1.34818739198,23.0
11.0352768673,38.2680063075,59.294890041,3.0,7.53045103521,4.86003680106,1.32423322408,23.0
30.0760040421,78.9035441491,78.2142448777,0.0,9.93320909947,10.0207501069,3.60912048506,24.0
30.2202491256,78.9564400516,78.2548190338,1.0,9.93836201729,10.0274678866,3.62642989508,24.0
30.1219562982,78.9286956252,78.3019816361,2.0,9.94435166779,10.0239443444,3.61463475579,24.0
30.0885635003,78.8481132826,78.2776644589,3.0,9.94126338629,10.0137103869,3.61062762004,24.0
25.673594191,27.4439111481,115.463478845,0.0,14.6638618134,3.48537671581,3.08083130292,25.0
25.828712551,27.585286659,115.365091419,1.0,14.6513666102,3.5033314057,3.09944550612,25.0
25.8995210756,27.4929263251,115.528223086,2.0,14.6720843319,3.49160164329,3.10794252907,25.0
25.7121825467,27.4738117122,115.430797069,3.0,14.6597112278,3.48917408745,3.08546190561,25.0
4.92981039836,57.5119411799,50.2674329741,0.0,6.38396398771,7.30401652985,0.591577247803,26.0
4.95626787007,57.5386856065,50.3313630259,1.0,6.39208310428,7.30741307203,0.594752144408,26.0
4.94450357651,57.5622389698,50.3397281462,2.0,6.39314547456,7.31040434916,0.593340429182,26.0
4.86691103899,57.5500351801,50.3638164333,3.0,6.39620468703,7.30885446787,0.584029324679,26.0
8.50392753886,92.3203270525,57.7707865658,0.0,7.33688989385,11.7246815357,1.02047130466,27.0
8.4485411592,92.3149011711,57.7925085379,1.0,7.33964858431,11.7239924487,1.0138249391,27.0
8.42581977057,92.3564733595,57.8456139713,2.0,7.34639297435,11.7292721167,1.01109837247,27.0
8.48428896138,92.3072672059,57.8448603369,3.0,7.34629726279,11.7230229352,1.01811467537,27.0
25.8825462477,13.8468033382,77.1898585796,0.0,9.80311203961,1.75854402395,3.10590554972,28.0
25.8977305965,13.8618006999,77.3091123108,1.0,9.81825726347,1.76044868889,3.10772767158,28.0
25.8642468745,13.8721396721,77.3082049037,2.0,9.81814202277,1.76176173836,3.10370962494,28.0
25.8765141975,13.7588348537,77.2352248374,3.0,9.80887355435,1.74737202642,3.1051817037,28.0
23.5369750004,34.2188601938,106.21638442,0.0,13.4894808213,4.34579524461,2.82443700005,29.0
23.5672777047,34.3371833003,106.295628426,1.0,13.4995448101,4.36082227914,2.82807332457,29.0
23.5187456,34.2695487654,106.311165621,2.0,13.5015180339,4.35223269321,2.82224947201,29.0
23.5609536322,34.2909057096,106.336888889,3.0,13.5047848889,4.35494502512,2.82731443586,29.0
3.27280168374,33.4923775342,14.7808828924,0.0,1.87717212733,4.25353194684,0.392736202049,30.0
3.20939517214,33.6115381798,14.9278267002,1.0,1.89583399093,4.26866534883,0.385127420657,30.0
3.23189689518,33.6420457917,14.8920878607,2.0,1.89129515831,4.27253981555,0.387827627422,30.0
3.09810766611,33.543595768,14.8917325314,3.0,1.89125003148,4.26003666254,0.371772919933,30.0
35.7422939605,2.96351579872,64.1498616422,0.0,8.14703242855,0.376366506437,4.28907527526,31.0
35.6662820141,3.07023146116,64.0804582241,1.0,8.13821819446,0.389919395567,4.2799538417,31.0
35.6769840037,3.02174197132,64.0329728235,2.0,8.13218754859,0.383761230358,4.28123808045,31.0
35.6046824819,2.95021710083,64.2096786347,3.0,8.15462918661,0.374677571805,4.27256189783,31.0
14.516401504,45.1472665245,72.365571681,0.0,9.19042760348,5.73370284861,1.74196818048,32.0
14.5311112622,45.2106343239,72.4303709777,1.0,9.19865711417,5.74175055914,1.74373335146,32.0
14.55733972,45.1580968497,72.4557755558,2.0,9.20188349558,5.73507829992,1.7468807664,32.0
14.5655992052,45.1823558736,72.4108437532,3.0,9.19617715666,5.73815919595,1.74787190462,32.0
35.0741929657,116.685008401,81.2721154581,0.0,10.3215586632,14.8189960669,4.20890315589,33.0
34.734646048,116.678502805,81.327288266,1.0,10.3285656098,14.8181698563,4.16815752576,33.0
34.8507579506,116.734010517,81.3105062323,2.0,10.3264342915,14.8252193356,4.18209095408,33.0
34.713914261,116.753377505,81.36383632,3.0,10.3332072126,14.8276789431,4.16566971132,33.0
14.2076115627,61.0231393148,83.0148532812,0.0,10.5428863667,7.74993869298,1.70491338753,34.0
14.1792879865,61.0391143597,83.0267232657,1.0,10.5443938547,7.75196752368,1.70151455838,34.0
14.1859017507,61.0681718484,83.0205266766,2.0,10.5436068879,7.75565782474,1.70230821009,34.0
14.1757734419,60.9766954496,83.0780164771,3.0,10.5509080926,7.74404032209,1.70109281302,34.0
32.2942449,105.026956485,47.4228496931,0.0,6.02270191102,13.3384234737,3.875309388,35.0
32.4000144668,105.065982117,47.470959202,1.0,6.02881181866,13.3433797289,3.88800173602,35.0
32.3290387701,105.149342554,47.4786864776,2.0,6.02979318266,13.3539665044,3.87948465241,35.0
32.3369615132,105.047505899,47.4458856061,3.0,6.02562747197,13.3410332492,3.88043538159,35.0
15.1185259728,107.597785928,89.4748971803,0.0,11.3633119419,13.6649188128,1.81422311674,36.0
15.1535150906,107.466409228,89.5795247486,1.0,11.3765996431,13.648233972,1.81842181087,36.0
15.1820258191,107.598331905,89.5375849476,2.0,11.3712732883,13.6649881519,1.82184309829,36.0
15.2419628778,107.472859173,89.5735397836,3.0,11.3758395525,13.649053115,1.82903554534,36.0
15.6758468207,97.0070777876,100.546629952,0.0,12.7694220039,12.319898879,1.88110161848,37.0
15.5637687749,97.1137256218,100.634209441,1.0,12.780544599,12.333443154,1.86765225298,37.0
15.6417835683,97.2419330862,100.691938694,2.0,12.7878762142,12.3497255019,1.87701402819,37.0
15.5262193057,97.1337931295,100.733858096,3.0,12.7931999782,12.3359917275,1.86314631669,37.0
27.7218840906,115.141289656,3.17807891253,0.0,0.403616021892,14.6229437863,3.32662609087,38.0
27.7448278183,115.13425838,3.13459530623,1.0,0.398093603891,14.6220508143,3.3293793382,38.0
27.7619897,115.156831373,3.40016136691,2.0,0.431820493597,14.6249175844,3.33143876401,38.0
27.647970767,115.098235938,3.44413176961,3.0,0.437404734741,14.6174759641,3.31775649204,38.0
14.7291688205,93.3076146057,84.8792138946,0.0,10.7796601646,11.8500670549,1.76750025846,39.0
14.7482362216,93.2835233409,84.8708950725,1.0,10.7786036742,11.8470074643,1.76978834659,39.0
14.7217312622,93.3491014593,84.9247043009,2.0,10.7854374462,11.8553358853,1.76660775147,39.0
14.8227620467,93.2390083053,84.9075537677,3.0,10.7832593285,11.8413540548,1.7787314456,39.0
11.3284934324,64.3267015617,105.181061264,0.0,13.3579947805,8.16949109833,1.35941921189,40.0
11.2113883749,64.2202886957,105.26416192,1.0,13.3685485639,8.15597666435,1.34536660499,40.0
11.2989937853,64.334401997,105.33346894,2.0,13.3773505553,8.17046905362,1.35587925424,40.0
11.2147590796,64.3418243925,105.30838076,3.0,13.3741643566,8.17141169785,1.34577108955,40.0
13.498259873,73.6520413344,86.5871775789,0.0,10.9965715525,9.35380924947,1.61979118476,41.0
13.4362645398,73.6560132527,86.5933327706,1.0,10.9973532619,9.3543136831,1.61235174478,41.0
13.3420674431,73.6678096612,86.6180806834,2.0,11.0004962468,9.35581182698,1.60104809317,41.0
13.4325425609,73.5817380878,86.5895132488,3.0,10.9968681826,9.34488073716,1.61190510731,41.0
43.0151937659,35.0616128022,95.7966135588,0.0,12.166169922,4.45282482588,5.16182325191,42.0
42.8649622232,35.0843439709,95.7572399089,1.0,12.1611694684,4.45571168431,5.14379546679,42.0
42.855267526,35.0627952017,95.7999370334,2.0,12.1665920032,4.45297499062,5.14263210312,42.0
42.9013452589,35.0698827046,95.8168575268,3.0,12.1687409059,4.45387510349,5.14816143107,42.0
24.7968010504,119.155997601,126.563558435,0.0,16.0735719213,15.1328116954,2.97561612605,43.0
24.9659011145,119.126733553,126.655815556,1.0,16.0852885756,15.1290951612,2.99590813374,43.0
25.1468065422,119.030543871,126.64253459,2.0,16.0836018929,15.1168790716,3.01761678506,43.0
25.1721446348,118.998345258,126.735583251,3.0,16.0954190729,15.1127898478,3.02065735618,43.0
31.7956193085,79.8570057951,125.769381255,0.0,15.9727114193,10.141839736,3.81547431702,44.0
31.6395398175,79.7918563108,125.879910399,1.0,15.9867486207,10.1335657515,3.7967447781,44.0
31.8031442332,79.8080958757,125.77012114,2.0,15.9728053848,10.1356281762,3.81637730799,44.0
31.6959860383,79.8044112226,125.993701872,3.0,16.0012001378,10.1351602253,3.8035183246,44.0
22.8598159431,110.27263877,76.5044139593,0.0,9.71606057283,14.0046251238,2.74317791318,45.0
22.7432353894,110.21624375,76.5462031162,1.0,9.72136779576,13.9974629562,2.72918824673,45.0
22.8163949578,110.321915478,76.6372662255,2.0,9.73293281064,14.0108832656,2.73796739494,45.0
22.8739028084,110.316537932,76.5978194306,3.0,9.72792306768,14.0102003173,2.74486833701,45.0
15.2883022094,61.4164717683,8.5389036196,0.0,1.08444075969,7.79989191458,1.83459626513,46.0
15.2359616951,61.476696498,8.63261885302,1.0,1.09634259433,7.80754045524,1.82831540341,46.0
15.2134597023,61.5718157153,8.73440534618,2.0,1.10926947896,7.81962059584,1.82561516427,46.0
15.2189135067,61.380256138,8.68414943513,3.0,1.10288697826,7.79529252952,1.8262696208,46.0
27.3141404793,71.7404154373,100.408168539,0.0,12.7518374045,9.11103276054,3.27769685751,47.0
27.3359406714,71.8066575231,100.433750402,1.0,12.7550863011,9.11944550543,3.28031288057,47.0
27.3279616221,71.9300931755,100.543968254,2.0,12.7690839682,9.13512183329,3.27935539466,47.0
27.3169946805,71.8430472266,100.498796918,3.0,12.7633472086,9.12406699778,3.27803936166,47.0
39.2370656879,26.2411541916,107.892846439,0.0,13.7023914977,3.33262658234,4.70844788254,48.0
39.2686599697,26.1565211986,107.888005215,1.0,13.7017766623,3.32187819222,4.71223919637,48.0
39.1600474549,26.1959169287,107.913472843,2.0,13.705011051,3.32688144994,4.69920569459,48.0
39.1073683219,26.1277594087,107.960148384,3.0,13.7109388448,3.31822544491,4.69288419863,48.0
28.1690811622,36.3813117987,69.733472251,0.0,8.85615097587,4.62042659843,3.38028973946,49.0
28.0539390035,36.4424056594,69.7163299844,1.0,8.85397390802,4.62818551875,3.36647268042,49.0
28.2002377855,36.4559256463,69.8173604139,2.0,8.86680477257,4.62990255708,3.38402853426,49.0
28.1369928687,36.3702573134,69.7505726784,3.0,8.85832273016,4.61902267881,3.37643914424,49.0
47.5837386708,59.7082556735,2.88665491,0.0,0.36660517357,7.58294847053,5.7100486405,50.0
47.410005617,59.9483024982,2.83964940949,1.0,0.360635475006,7.61343441728,5.68920067404,50.0
47.3420234734,59.8378749102,3.1388775673,2.0,0.398637451048,7.59941011359,5.68104281681,50.0
47.4295064802,59.7059930772,2.81039930416,3.0,0.356920711628,7.5826611208,5.69154077762,50.0
26.8411061265,48.3163372943,97.3528807774,0.0,12.3638158587,6.13617483638,3.22093273518,51.0
26.8129281088,48.3580033931,97.3115208174,1.0,12.3585631438,6.14146643092,3.21755137305,51.0
26.798437861,48.3749271981,97.3738150227,2.0,12.3664745079,6.14361575416,3.21581254331,51.0
26.8145463268,48.3087568521,97.3639225887,3.0,12.3652181688,6.13521212022,3.21774555922,51.0
35.992716433,64.4916431424,3.91832225891,0.0,0.497626926881,8.19043867909,4.31912597197,52.0
35.8459470378,64.6196342289,3.8820102795,1.0,0.493015305497,8.20669354707,4.30151364454,52.0
35.9874668817,64.5736036122,3.82971425935,2.0,0.486373710937,8.20084765874,4.3184960258,52.0
36.0308238763,64.4769832569,3.94534792003,3.0,0.501059185843,8.18857687363,4.32369886515,52.0
17.2194301293,1.60966679062,32.7161373369,0.0,4.15494944179,0.204427682409,2.06633161552,53.0
17.1254752842,1.72239645029,32.8386518856,1.0,4.17050878947,0.218744349187,2.0550570341,53.0
17.2165219737,1.70757366004,32.8460472913,2.0,4.171448006,0.216861854826,2.06598263685,53.0
17.1795265048,1.63282460815,32.8170555224,3.0,4.16776605134,0.207368725235,2.06154318058,53.0
28.4808653766,95.6072713268,120.672782226,0.0,15.3254433426,12.1421234585,3.41770384519,54.0
28.2927155624,95.6336551232,120.690600251,1.0,15.3277062318,12.1454742006,3.39512586749,54.0
28.3251615507,95.6413497493,120.705172275,2.0,15.329556879,12.1464514182,3.39901938609,54.0
28.3580934016,95.6509584074,120.787300596,3.0,15.3399871756,12.1476717177,3.40297120819,54.0
40.1890513848,26.7195875216,123.154862801,0.0,15.6406675757,3.39338761524,4.82268616618,55.0
40.159996946,26.6844308999,123.163583441,1.0,15.641775097,3.38892272429,4.81919963352,55.0
40.1693419209,26.7045355139,123.236828576,2.0,15.6510772291,3.39147601027,4.82032103051,55.0
40.1148391119,26.7290557778,123.192638905,3.0,15.6454651409,3.39459008378,4.81378069343,55.0
12.4562868596,116.242102627,22.0572024971,0.0,2.80126471713,14.7627470336,1.49475442315,56.0
12.4508379851,116.345715089,22.2347205686,1.0,2.82380951222,14.7759058163,1.49410055821,56.0
12.4916849581,116.339904825,22.1408152952,2.0,2.8118835425,14.7751679128,1.49900219497,56.0
12.4147650866,116.220674562,22.1324325462,3.0,2.81081893336,14.7600256694,1.48977181039,56.0
33.334785984,76.2296134222,46.1833269049,0.0,5.86528251692,9.68116090462,4.00017431808,57.0
33.2486550135,76.241897352,46.1857461229,1.0,5.86558975761,9.6827209637,3.98983860162,57.0
33.268978764,76.3319496079,46.187651854,2.0,5.86583178546,9.6941576002,3.99227745168,57.0
33.2191020759,76.2837238159,46.2665558214,3.0,5.87585258931,9.68803292462,3.98629224911,57.0
15.7997381291,68.3749281134,22.0142302834,0.0,2.79580724599,8.68361587041,1.89596857549,58.0
15.7229819887,68.3950417498,21.9780868586,1.0,2.79121703104,8.68617030223,1.88675783864,58.0
15.7248195925,68.4223131003,22.0656744545,2.0,2.80234065572,8.68963376373,1.8869783511,58.0
15.7772397559,68.3505913578,22.0729016319,3.0,2.80325850725,8.68052510243,1.89326877071,58.0
32.7371166653,38.1743219129,83.8766906122,0.0,10.6523397077,4.84813888294,3.92845399984,59.0
32.7774637785,38.1345761463,83.8996288269,1.0,10.655252861,4.84309117058,3.93329565342,59.0
32.8216239285,38.1622914038,83.891559944,2.0,10.6542281129,4.84661100829,3.93859487142,59.0
32.7910245362,38.1713856058,83.9323024829,3.0,10.6594024153,4.84776597194,3.93492294434,59.0
41.483549537,111.659458348,35.9184469247,0.0,4.56164275943,14.1807512102,4.97802594444,60.0
41.4876936613,111.78975054,35.7965101148,1.0,4.54615678457,14.1972983185,4.97852323936,60.0
41.6204427144,111.642318138,35.8184385647,2.0,4.54894169771,14.1785744036,4.99445312573,60.0
41.5179044694,111.690892871,35.9622865005,3.0,4.56721038556,14.1847433946,4.98214853633,60.0
21.5948903744,66.1576512036,59.786402903,0.0,7.59287316868,8.40202170286,2.59138684493,61.0
21.5961568042,66.1583749967,59.7968581662,1.0,7.59420098711,8.40211362458,2.59153881651,61.0
21.4679785589,66.0675466113,59.802048924,2.0,7.59486021335,8.39057841964,2.57615742707,61.0
21.5156779408,66.1068978678,59.9062271486,3.0,7.60809084788,8.39557602921,2.58188135289,61.0
35.2945238191,60.2813202172,117.664325297,0.0,14.9433693127,7.65572766759,4.23534285829,62.0
35.3535386422,60.2953181195,117.796424776,1.0,14.9601459465,7.65750540117,4.24242463706,62.0
35.257255062,60.1276222138,117.739861008,2.0,14.952962348,7.63620802116,4.23087060744,62.0
35.3206878949,60.1599900426,117.821880443,3.0,14.9633788162,7.6403187354,4.23848254739,62.0
25.0110325304,72.7876611398,33.7029132577,0.0,4.28026998372,9.24403296475,3.00132390365,63.0
25.0599081024,72.7569040695,33.6715303888,1.0,4.27628435938,9.24012681683,3.00718897229,63.0
25.0944517853,72.8054538974,33.6803607111,2.0,4.2774058103,9.24629264497,3.01133421424,63.0
25.0853750951,72.6721172329,33.7291101423,3.0,4.28359698807,9.22935888858,3.01024501141,63.0
11.5185539052,104.429112311,12.2201946286,0.0,1.55196471783,13.2624972635,1.38222646862,64.0
11.5056720406,104.437788419,12.2574944028,1.0,1.55670178916,13.2635991292,1.38068064487,64.0
11.5773093476,104.497324498,12.2917682765,2.0,1.56105457112,13.2711602112,1.38927712171,64.0
11.485702329,104.424881356,12.2693616009,3.0,1.55820892331,13.2619599322,1.37828427948,64.0
41.6496331989,24.7818442442,55.2533275331,0.0,7.0171725967,3.14729421901,4.99795598387,65.0
41.8295811583,24.7809545754,55.323717886,1.0,7.02611217152,3.14718123107,5.019549739,65.0
41.5763697459,24.6807270887,55.4705305421,2.0,7.04475737885,3.13445234027,4.9891643695,65.0
41.4374121003,24.6295748967,55.4048904847,3.0,7.03642109156,3.12795601189,4.97248945204,65.0
30.3657375395,26.3286151032,24.8636935389,0.0,3.15768907944,3.34373411811,3.64388850474,66.0
30.4173358467,26.50832995,24.9268673608,1.0,3.16571215482,3.36655790364,3.65008030161,66.0
30.5036581439,26.6214232408,25.0182685901,2.0,3.17732011094,3.38092075158,3.66043897727,66.0
30.5300126001,26.5537067623,25.0336532964,3.0,3.17927396864,3.37232075882,3.66360151201,66.0
46.0462046815,23.1149166642,25.1580243337,0.0,3.19506909038,2.93559441635,5.52554456179,67.0
46.1017220594,23.2986675731,25.1121156094,1.0,3.18923868239,2.95893078179,5.53220664713,67.0
